"","date","LabID","Month","LABPH","SPCOND","CA","MG","Sodium","K","NH4","SO4","NO3","CL","WSOC","LWC","Hplus","SampleVolume","TOC","Cations","Anions","CatAnRat","RPD","Ratio","HCond","Regime","PredCond","Class","SurplusNH4","HCO3Gas","pHBin","IonBalance","IonBalanceHCO3","LWCCalc","RAIN_HR","PSA","WSP","WDR","Temperature","Year","NH4Mass","SO4Mass","NO3Mass","CAMass","WSOCMass","KMass","TOCMass","CLMass","NaMass","MGMass"
"290",2009-09-27 06:00:00,"09C3423",9,5.354,2.3714,1.187791206,0.382886064,-0.167423802,0.144816974,1.757075715,1.40535,3.3562368,0.2030832,NA,0.247,4.42588372362626e-06,1832,NA,7.73102988062626,4.96467,1.55720921644868,43.57947819557,1.55720921644868,1.54684636140738,"Linear",2.13717560679768,"Valid",-3.004511085,1.37487360296991,"(4.76,5.53]",2.76635988062626,1.39148627765636,0.246666666666667,0.666666666666667,1276,12.2333333333333,231.666666666667,4.48333333333333,2009,0.4334120097,0.346653,0.827871744,0.29298849748,NA,0.0357215202533333,NA,0.050093856,-0.04129787116,0.09444522912
"291",2009-09-27 09:00:00,"09C3424",9,5.403,2.0172,1.258952884,0.603006464,-0.12027197,0.094327976,1.903872891,1.034754,2.5546752,0.1918008,NA,0.307,3.95366620068128e-06,1838,NA,7.69355444568128,3.78123,2.03466978884683,68.1899422895695,2.03466978884683,1.38180633713811,"Linear",1.90979841845961,"Valid",-1.685556309,1.53908559614349,"(4.76,5.53]",3.91232444568128,2.3732388495378,0.306666666666667,0.333333333333333,1255.33333333333,12.3333333333333,232.333333333333,6.11,2009,0.58385435324,0.31732456,0.783433728,0.386078884426667,NA,0.0289272459733333,NA,0.058818912,-0.0368834041333333,0.184921982293333
"292",2009-09-27 12:00:00,"09C3425",9,4.868,6.4944,3.191596268,1.462751488,-0.137410182,0.03938858,1.692547047,6.654072,10.1703168,0.4146282,NA,0.363,1.35518941235103e-05,1554,NA,19.8007673245103,17.239017,1.1486018793595,13.8324257078093,1.1486018793595,4.73638699616687,"Linear",6.41571065878517,"Valid",-15.131841753,0.449016989504911,"(4.76,5.53]",2.56175032451035,2.11273333500544,0.363333333333333,0,1179.66666666667,8.9,235,7.95666666666667,2009,0.61495876041,2.41764616,3.695215104,1.15961331070667,NA,0.0143111840666667,NA,0.150648246,-0.04992569946,0.531466373973333
"293",2009-09-27 15:00:00,"09C3426",9,4.928,5.471,1.156951152,0.622426432,0.384783308,0.026753542,1.940627622,6.427134,6.9060096,0.775665,NA,0.473,1.18032063565173e-05,1334,NA,15.9347484125173,14.1088086,1.12941842676336,12.1552838217961,1.12941842676336,4.1252206216028,"Linear",5.4581353773096,"Valid",-11.392515978,0.515540482613691,"(4.76,5.53]",1.8259398125173,1.31039932990361,0.44,0,897,4.45,181.5,8.495,2009,0.85387615368,2.82793896,3.038644224,0.50905850688,NA,0.01177155848,NA,0.3412926,0.16930465552,0.27386763008
"294",2009-09-27 18:00:00,"09C3427",9,5.55,1.9463,0.339939236,0.168772688,-0.161769062,0.095376633,1.606508823,0.555894,0.5419008,0.3215484,NA,0.153,2.81838293126446e-06,1187,NA,4.86721124926445,1.4193432,3.42919968141916,109.690231018929,3.42919968141916,0.985024834476927,"Linear",1.23901048034473,"Invalid",0.508714023,2.159050366764,"(5.53,6.3]",3.44786804926445,1.28881768250046,0.2,1,371,5.85,260,8.38,2009,0.3213017646,0.1111788,0.10838016,0.0679878472,NA,0.0190753266,NA,0.06430968,-0.0323538124,0.0337545376
"295",2009-09-27 21:00:00,"09C3428",9,5.483,1.9364,0.42217938,0.195187136,-0.258943594,0.283444314,1.727028861,0.516336,0.8725248,0.1494918,NA,0.39,3.28851630875983e-06,1067,NA,5.65741240575983,1.5383526,3.67757847307557,114.485667679885,3.67757847307557,1.14933644991156,"Linear",1.43476654023866,"Invalid",0.338168061,1.85038787407525,"(4.76,5.53]",4.11905980575983,2.26867193168458,0.39,0.493333333333333,440,4.4,312.333333333333,7.63,2009,0.67354125579,0.20137104,0.340284672,0.1646499582,NA,0.11054328246,NA,0.058301802,-0.10098800166,0.07612298304
"296",2009-09-28 00:00:00,"09C3429",9,5.288,2.7903,0.523582276,0.151245344,-0.23619414,0.019157173,1.673753904,2.96685,1.6418304,0.0930798,NA,0.843,5.15228644581756e-06,1860,NA,7.28383100281756,4.7017602,1.54917109613918,43.0862484649163,1.54917109613918,1.80072411281324,"Linear",2.31434436499874,"Valid",-2.934926496,1.18103501531199,"(4.76,5.53]",2.58207080281756,1.40103578750557,0.843333333333333,0,1066.33333333333,10.6333333333333,295.666666666667,6.94666666666667,2009,1.41153245904,2.5020435,1.384610304,0.441554386093333,NA,0.0161558825633333,NA,0.078497298,-0.1991903914,0.127550240106667
"297",2009-09-28 03:00:00,"09C3430",9,4.15,33.2655,2.986594744,0.802966304,0.681918146,0.264235987,27.836858,60.769416,37.8669312,0.9646452,NA,0.89,7.07945784384137e-05,3021,NA,103.367151619414,99.6009924,1.03781246681046,3.71108405962809,1.03781246681046,24.7427051642256,"Linear",34.7041356004887,"Valid",-70.7994892,0.0859533432594906,"(3.98,4.76]",3.76615921941372,3.68020587615423,0.89,0,2305.33333333333,12.4333333333333,263,6.61333333333333,2009,24.77480362,54.08478024,33.701568768,2.65806932216,NA,0.23517002843,NA,0.858534228,0.60690714994,0.71464001056
"298",2009-09-28 06:00:00,"09C3431",9,4.201,38.5284,2.987642707,0.539233264,-0.004393298,0.767361154,75.05598799,90.360882,48.2049792,1.0943928,NA,0.953,6.29506182857198e-05,2397,NA,142.29645010272,139.660254,1.01887577909403,1.86992971925179,1.01887577909403,22.0012410908591,"Linear",38.5378061333158,"Valid",-63.50987321,0.0966635573587096,"(3.98,4.76]",2.63619610271979,2.53953254536108,0.953333333333333,0,2680,7.76666666666667,245.666666666667,6.52666666666667,2009,71.5533752171333,86.14404084,45.955413504,2.84821938067333,NA,0.731550966813333,NA,1.043321136,-0.00418827742666667,0.514069045013333
"299",2009-09-28 09:00:00,"09C3432",9,4.166,42.9969,3.370398717,0.956351136,0.143673894,0.829257494,114.1605271,126.396138,45.0245376,1.537227,NA,0.4,6.82338694141669e-05,2640,NA,187.694077755167,172.9579026,1.08520093579793,8.17196408607261,1.08520093579793,23.8477373602513,"Linear",46.0048998777832,"Valid",-57.2601485,0.0891790360662812,"(3.98,4.76]",14.7361751551669,14.6469961191007,0.59,0,2233,9.1,234.5,6.535,2009,67.354710989,74.57372142,26.564477184,1.98853524303,NA,0.48926192146,NA,0.90696393,0.08476759746,0.56424717024
"300",2009-09-28 15:00:00,"09C3433",9,4.472,23.1369,3.521954128,1.002350128,0.213836168,0.651036958,59.03707878,72.676374,18.1988352,1.071828,NA,0.377,3.37287308658869e-05,912,NA,98.1549870278868,91.9470372,1.06751658364351,6.53117698572742,1.06751658364351,11.7881914376275,"Linear",23.6455958900433,"Valid",-31.83813042,0.180410900298128,"(3.98,4.76]",6.20794982788685,6.02753892758872,0.376666666666667,0.333333333333333,2135.66666666667,16,225.333333333333,6.91333333333333,2009,22.2372996738,27.37476754,6.854894592,1.32660272154667,NA,0.245223920846667,NA,0.40372188,0.0805449566133333,0.377551881546667
"301",2009-09-29 00:00:00,"09C3436",9,5.25,14.895,16.98792936,5.78649216,2.534062986,2.097518616,62.6342194,48.78126,32.1769728,1.26927,NA,0.43,5.62341325190349e-06,90,NA,95.6636357739035,82.2275028,1.16340193385884,15.1060171761412,1.16340193385884,1.96538293154027,"Non-Linear",14.4692573995829,"Valid",-18.3240134,1.0820884805804,"(4.76,5.53]",13.4361329739035,12.3540444933231,0.43,0,2006,9.96666666666667,241.333333333333,2.96666666666667,2009,26.932714342,20.9759418,13.836098304,7.3048096248,NA,0.90193300488,NA,0.5457861,1.08964708398,2.4881916288
"302",2009-09-29 03:00:00,"09C3437",9,5.336,14.1006,18.41879808,5.873388288,1.603858256,2.251338694,58.25658126,45.604128,31.796352,1.3143996,NA,0.507,4.61317574560379e-06,881,NA,91.0171403236038,78.7148796,1.15628888446656,14.4960988847491,1.15628888446656,1.61230492308853,"Non-Linear",13.5709870608811,"Valid",-19.14389874,1.31905460294392,"(4.76,5.53]",12.3022607236038,10.9832061206599,0.506666666666667,0,1690.66666666667,9,239.666666666667,2.35666666666667,2009,29.5166678384,23.10609152,16.11015168,9.3321910272,NA,1.14067827162667,NA,0.665962464,0.812621516373333,2.97585006592
"303",2009-09-29 06:00:00,"09C3438",9,5.285,14.1006,20.15153004,7.26150456,0.962784732,2.228344971,56.82658384,43.978086,33.9349248,0.9815688,NA,0.507,5.18800038928961e-06,1402,NA,92.6187485322896,78.8945796,1.17395579014264,16.0036180065307,1.17395579014264,1.81320613605672,"Non-Linear",13.8076648341664,"Valid",-21.08642696,1.1729048274534,"(4.76,5.53]",13.7241689322896,12.5512641048362,0.506666666666667,0,1718,9.26666666666667,235.666666666667,1.98333333333333,2009,28.7921358122667,22.28223024,17.193695232,10.2101085536,NA,1.12902811864,NA,0.497328192,0.48781093088,3.6791623104
"304",2009-09-29 09:00:00,"09C3439",9,5.395,8.222,11.70923992,3.909667456,0.42802032,1.040446783,28.97453611,26.612124,14.5329408,0.6318144,NA,0.473,4.0271703432546e-06,1402,NA,50.0890809322546,41.7768792,1.19896655498036,18.0963693631198,1.19896655498036,1.40749603496748,"Non-Linear",7.75664097877898,"Valid",-12.17052869,1.51099411814556,"(4.76,5.53]",8.31220173225459,6.80120761410904,0.473333333333333,0,1545,7.33333333333333,235.666666666667,2.26666666666667,2009,13.7146137587333,12.59640536,6.878925312,5.54237356213333,NA,0.492478143953333,NA,0.299058816,0.2025962848,1.85057592917333
"305",2010-06-03 15:00:00,"10C3001",6,4.202,29.7168,1.702141427,0.7426492,0.154983374,0.57062287,24.6191282,43.340994,24.8274432,3.511647,280.0902515,0.513,6.28058358813318e-05,152,280.0902515,90.5953609523318,71.6800842,1.26388468935883,23.3125556791116,1.26388468935883,21.9506396405255,"Linear",29.4604230178364,"Valid",-43.549309,0.0968863898718782,"(3.98,4.76]",18.9152767523318,18.8183903624599,0.67,0,1483,5.1,306.5,9.84,2010,16.494815894,29.03846598,16.634386944,1.14043475609,187.660468505,0.3823173229,187.660468505,2.35280349,0.10383886058,0.497574964
"306",2010-06-03 18:00:00,"10C3002",6,4.086,43.9848,4.974231234,1.813709808,1.081882256,1.146079793,61.49210633,77.125608,41.1151104,6.557895,NA,0.275,8.20351544329818e-05,805,NA,152.543163853982,124.7986134,1.22231457303981,20.0074801053677,1.22231457303981,28.6712864743271,"Linear",43.3312254009782,"Valid",-56.74861207,0.0741758913417911,"(3.98,4.76]",27.7445504539818,27.67037456264,0.275,1.5,777.5,4.95,306,9.18,2010,16.91032924075,21.2095422,11.30665536,1.36791358935,NA,0.315171943075,NA,1.803421125,0.2975176204,0.4987701972
"307",2010-06-05 12:00:00,"10C3007",6,4.336,27.1425,4.775916712,1.566598944,0.50805664,0.895885579,47.82084319,55.928766,25.2016128,4.9698972,NA,0.54,4.61317574560379e-05,750,NA,101.699058521038,86.100276,1.18116994794579,16.6121808267542,1.18116994794579,16.1230492308853,"Linear",26.7518227028468,"Valid",-33.30953561,0.131905460294392,"(3.98,4.76]",15.5987825210379,15.4668770607435,0.23,0,1531,12,261,11.78,2010,10.9987939337,12.86361618,5.796370944,1.09846084376,NA,0.20605368317,NA,1.143076356,0.1168530272,0.36031775712
"308",2010-06-06 15:00:00,"10C3010",6,5.178,3.0498,-0.132193047,0.330715472,-0.021575008,0.220345855,3.003465786,1.149264,2.3175936,0.408987,39.52553623,0.813,6.63743070401909e-06,752,39.52553623,10.0381897620191,3.8758446,2.58993607793746,88.5774032417275,2.58993607793746,2.31978203105467,"Linear",2.85426158632887,"Valid",-0.463391814,0.916775025273455,"(4.76,5.53]",6.16234516201909,5.24557013674563,0.88,7.64,1149,10.3,352,3.64,2010,2.64304989168,1.01135232,2.039482368,-0.11632988136,34.7824718824,0.1939043524,34.7824718824,0.35990856,-0.01898600704,0.29102961536
"309",2010-06-06 21:00:00,"10C3012",6,4.849,6.2872,0.413146937,0.577908624,-0.109875948,0.445525763,6.420436155,6.803976,2.4933888,0.380781,108.7340011,0.843,1.41579377995708e-05,976,108.7340011,21.9050793305708,9.6781458,2.26335496315532,77.4267572739797,2.26335496315532,4.94819926095,"Linear",6.2544113040617,"Valid",-2.876928645,0.42979640026476,"(4.76,5.53]",12.2269335305708,11.797137130306,0.82,0,1287,9.1,346,2.31,2010,5.2647576471,5.57926032,2.044578816,0.33878048834,89.161880902,0.36533112566,89.161880902,0.31224042,-0.09009827736,0.47388507168
"310",2010-06-09 21:00:00,"10C3016",6,4.304,22.5948,2.495399515,1.154582928,0.066682434,0.520594258,27.07448837,41.87943,27.05472,0.8659242,NA,0.37,4.96592321450336e-05,192,NA,80.9709796500336,69.8000742,1.16004145522862,14.8183688642846,1.16004145522862,17.3559016346892,"Linear",24.9475254594511,"Valid",-41.85966163,0.122535738846225,"(3.98,4.76]",11.1709054500336,11.0483697111874,0.35,2,1039,15.5,145.5,3.5,2010,9.4760709295,14.6578005,9.469152,0.87338983025,NA,0.1822079903,NA,0.30307347,0.0233388519,0.4041040248
"311",2010-06-10 00:00:00,"10C3017",6,4.563,11.1983,0.115675154,0.495538336,-0.28643433,0.095248748,4.397928084,8.844336,18.4972032,0.3864222,63.48228372,0.55,2.73526872630671e-05,468,63.48228372,32.1706432550671,27.7279614,1.16022389064157,14.8340078392504,1.16022389064157,9.55976419844196,"Linear",11.967916663942,"Valid",-22.943611116,0.2224655531248,"(3.98,4.76]",4.44268185506714,4.22021630194234,0.45,0,1751,12.3,189,3.97,2010,1.9790676378,3.9799512,8.32374144,0.0520538193,28.567027674,0.0428619366,28.567027674,0.17388999,-0.1288954485,0.2229922512
"312",2010-06-10 03:00:00,"10C3018",6,4.616,9.0776,-0.231350308,0.330715472,-0.330541302,0.14527736,3.379605831,9.437706,12.8636928,0.2341098,43.26872599,0.767,2.42102904673618e-05,909,43.26872599,27.5039975203618,22.5355086,1.22047378688235,19.8582652211272,1.22047378688235,8.46149651834295,"Linear",10.4000734987952,"Valid",-18.921792969,0.251340673075824,"(3.98,4.76]",4.9684889203618,4.71714824728598,0.87,8,2991,7.9,254,5.74,2010,2.94025707297,8.21080422,11.191412736,-0.20127476796,37.6437916113,0.1263913032,37.6437916113,0.203675526,-0.28757093274,0.28772246064
"313",2010-06-10 12:00:00,"10C3021",6,4.3,22.2975,2.14832415,1.07221264,-0.19813339,0.370457268,28.69956859,38.708544,32.2527744,1.523124,178.8575327,0.46,5.01187233627273e-05,2015,178.8575327,82.2111526207272,72.4844424,1.13419031586187,12.5752904850639,1.13419031586187,17.5164938152732,"Linear",25.3461601921862,"Valid",-42.26174981,0.121412324439878,"(3.98,4.76]",9.72671022072724,9.60529789628736,0.58,0,2227,7.3,271,7.65,2010,16.6457497822,22.45095552,18.706609152,1.246028007,103.737368966,0.21486521544,103.737368966,0.88341192,-0.1149173662,0.6218833312
"314",2010-06-10 18:00:00,"10C3023",6,4.617,11.3965,1.702141427,0.660278912,-0.19813339,0.195331549,23.70014906,18.49857,21.9050496,0.8405388,126.618389,0.69,2.41546083444494e-05,118,126.618389,50.2143759024494,41.2441584,1.21749061807622,19.6159222774887,1.21749061807622,8.44203561638507,"Linear",13.4344248768021,"Valid",-16.70347054,0.251920073165923,"(3.98,4.76]",8.97021750244941,8.71829742928348,0.685,2.475,1282.5,4.9,345.5,6.235,2010,16.2346021061,12.67152045,15.004958976,1.165966877495,86.733596465,0.133802111065,86.733596465,0.575769078,-0.13572137215,0.45229105472
"315",2010-06-10 21:00:00,"10C3024",6,4.623,12.883,2.049166889,0.660278912,-0.24228386,0.195331549,38.33651492,13.61628,37.5314688,1.6669746,NA,0.58,2.38231946935869e-05,1080,NA,64.8222031035869,52.8147234,1.22735099098497,20.414473686918,1.22735099098497,8.32620654540862,"Linear",15.2019838623396,"Valid",-12.81123388,0.255424630478547,"(3.98,4.76]",12.0074797035869,11.7520550731083,0.46,0,1055,3.9,323,5.8,2010,17.6347968632,6.2634888,17.264475648,0.94261676894,NA,0.08985251254,NA,0.766808316,-0.1114505756,0.30372829952
"316",2010-06-11 09:00:00,"10C3027",6,4.067,37.3607,1.950009628,0.660278912,-0.24228386,0.195331549,19.36780294,32.581218,56.7092736,1.9913436,NA,0.39,8.57037845230369e-05,724,NA,107.634923692037,91.2818352,1.17914942722402,16.4421425154154,1.17914942722402,29.9534726908014,"Linear",38.3415563643309,"Valid",-69.92268866,0.071000723425373,"(3.98,4.76]",16.3530884920369,16.2820877686116,0.39,0,1187.33333333333,4.83333333333333,284.333333333333,5.25333333333333,2010,7.5534431466,12.70667502,22.116616704,0.76050375492,NA,0.07617930411,NA,0.776624004,-0.0944907054,0.25750877568
"317",2010-06-12 12:00:00,"10C3029",6,4.489,20.4146,1.503826905,0.825101776,0.066682434,0.670705671,50.37909443,43.813608,18.8794368,1.579536,NA,0.37,3.24339617349349e-05,312,NA,85.8793729509349,64.2725808,1.33617433564975,28.7799014414095,1.33617433564975,11.3356696263598,"Linear",20.1996021369182,"Valid",-12.31395037,0.187612933355399,"(3.98,4.76]",21.6067921509349,21.4191792175795,0.34,0,956,2.2,282,9.705,2010,17.1288921062,14.89662672,6.419008512,0.5113011477,NA,0.22803992814,NA,0.53704224,0.02267202756,0.28053460384
"318",2010-06-13 09:00:00,"10C3031",6,4.609,10.901,0.214832415,0.248345184,-0.418842242,0.120263054,7.396182792,10.147668,9.7929216,1.452609,NA,0.707,2.46036760414763e-05,460,NA,32.1644572444763,21.3931986,1.5034898635717,40.2230399170362,1.5034898635717,8.59898477649596,"Linear",10.7790508605753,"Valid",-12.544406808,0.247322013636089,"(3.98,4.76]",10.7712586444763,10.5239366308402,0.19,0,495,2.9,95,9.54,2010,1.40527473048,1.92805692,1.860655104,0.04081815885,NA,0.02284998026,NA,0.27599571,-0.07958002598,0.04718558496
"319",2010-06-14 12:00:00,"10C3034",6,4.633,29.5318,7.056433909,1.73133952,1.037731786,1.221148288,141.7595604,66.465768,43.658496,2.2169916,506.7661176,0.393,2.32809125766501e-05,116,506.7661176,176.08712647965,112.3412556,1.56743064281409,44.2022178400228,1.56743064281409,8.1366789455392,"Non-Linear",27.8166007513113,"Invalid",31.6352964,0.261374234424598,"(3.98,4.76]",63.7458708796501,63.4844966452255,0.393333333333333,0,1045,6.9,304,9.71666666666667,2010,55.758760424,26.14320208,17.17234176,2.77553067087333,199.328006256,0.480318326613333,199.328006256,0.872016696,0.408174502493333,0.680993544533333
"320",2010-06-14 15:00:00,"10C3035",6,4.136,48.559,8.048006519,2.06090296,1.25839714,1.196133982,136.3165894,83.817156,55.0497024,3.088557,832.5950508,0.583,7.31139083483417e-05,774,832.5950508,221.993938349342,141.9554154,1.56382859874567,43.9833301665735,1.56382859874567,25.5533109677454,"Linear",47.1876920697309,"Invalid",-2.550269,0.0832267189497868,"(3.98,4.76]",80.0385229493417,79.9552962303919,0.53,2.785,1402.5,10.25,300,9.125,2010,72.247792382,44.42309268,29.176342272,4.26544345507,441.275376924,0.63395101046,441.275376924,1.63693521,0.6669504842,1.0922785688
"321",2010-06-15 03:00:00,"10C3037",6,4.541,23.4867,12.80735544,3.379074432,0.59635758,3.222727577,79.57371543,6.345936,4.257792,0.916695,NA,0.16,2.87739841473567e-05,243,NA,128.353214606357,11.520423,11.1413630043234,167.054769727454,11.1413630043234,10.0565074595012,"Linear",17.9966680256357,"Invalid",68.96998743,0.211476821223832,"(3.98,4.76]",116.832791606357,116.621314785133,0.16,0,395.5,10.45,331.5,5.04,2010,12.7317944688,1.01534976,0.68124672,2.0491768704,NA,0.51563641232,NA,0.1466712,0.0954172128,0.54065190912
"322",2010-06-16 15:00:00,"10C3039",6,3.92,59.29,5.222099435,1.896080096,1.081882256,1.621453915,59.77832691,84.545856,60.052608,4.400136,658.6079108,0.78,0.000120226443461741,132,658.6079108,189.826286073741,148.9986,1.27401389055831,24.0995793118075,1.27401389055831,42.0191419898786,"Linear",58.3893616143402,"Valid",-84.82013709,0.0506130808349521,"(3.21,3.98]",40.8276860737413,40.7770729929064,0.61,7.53,3503,15.5,213,9.34,2010,36.4647794151,51.57297216,36.63209088,3.18548065535,401.750825588,0.98908688815,401.750825588,2.68408296,0.65994817616,1.15660885856
"323",2010-06-16 21:00:00,"10C3041",6,4.374,29.89,12.01414725,3.214333856,1.699814844,1.196133982,74.20530722,67.719132,44.7616512,2.947527,229.7724065,0.73,4.22668614265603e-05,727,229.7724065,134.59659857856,115.4283102,1.16606228008838,15.3331029873804,1.16606228008838,14.7722680685828,"Linear",30.1274851844872,"Valid",-38.27547598,0.143966939963139,"(3.98,4.76]",19.1682883785603,19.0243214385972,0.65,1,2646,11.1,253,11.19,2010,48.233449693,44.0174358,29.09507328,7.8091957125,149.352064225,0.7774870883,149.352064225,1.91589255,1.1048796486,2.0893170064
"324",2010-06-17 00:00:00,"10C3042",6,4.932,7.4382,2.693664134,1.319405792,-0.15398292,0.470540069,19.99939668,17.161926,8.822016,0.4287312,76.71749004,0.787,1.16949939101987e-05,759,76.71749004,36.0240176651987,26.4126732,1.36389139381767,30.7874883566449,1.36389139381767,4.08740037161445,"Linear",7.85119637469895,"Valid",-5.98454532,0.520310719967235,"(4.76,5.53]",9.6113444651987,9.09103374523146,0.88,7.57,2753,11.1,255,9.08,2010,17.5994690784,15.10249488,7.76337408,2.37042443792,67.5113912352,0.41407526072,67.5113912352,0.377283456,-0.1355049696,1.16107709696
"325",2010-06-17 06:00:00,"10C3044",6,5.334,2.009,0.313989676,0.41308576,-0.28643433,0.045220136,3.560552199,0,1.0950912,0,19.04222906,0.83,4.63446919736288e-06,1624,19.04222906,8.68088263836288,1.0950912,7.92708647312926,155.192547848169,7.92708647312926,1.61974698447833,"Linear",1.98945858220183,"Invalid",2.465460999,1.31299409755284,"(4.76,5.53]",7.58579143836289,6.27279734081005,0.745,3.28,1470.5,20.05,278,6.6,2010,2.652611388255,0,0.815842944,0.23392230862,14.1864606497,0.03368900132,14.1864606497,0,-0.21339357585,0.3077488912
"326",2010-06-17 12:00:00,"10C3046",6,4.031,43.512,8.395031981,2.308013824,1.34669808,3.923281607,48.27110251,51.073542,47.1356928,2.9559888,898.1757187,0.307,9.31107875467831e-05,749,898.1757187,157.354915548783,101.1652236,1.55542497658042,43.4702628072198,1.55542497658042,32.5422202476007,"Linear",44.7488499088297,"Invalid",-49.93813229,0.0653525854710499,"(3.98,4.76]",56.1896919487831,56.1243393633121,0.306666666666667,2.20666666666667,797.333333333333,12.8333333333333,5,6.83666666666667,2010,14.8031381030667,15.66255288,14.454945792,2.57447647417333,275.440553734667,1.20313969281333,275.440553734667,0.906503232,0.4129874112,0.707790906026667
"327",2010-06-19 21:00:00,"10C3049",6,3.947,69.384,21.87992045,5.850759088,2.361854404,2.296993639,122.8384133,197.989872,48.6355968,5.5678644,NA,0.307,0.00011297959146728,429,NA,268.20753234828,252.1933332,1.06349969265674,6.15456284124649,1.06349969265674,39.4863672178143,"Linear",70.1568153657222,"Valid",-123.7870555,0.0538595566013372,"(3.21,3.98]",16.0141991482798,15.9603395916784,0.365,0,2306.5,13,258,14.655,2010,44.8360208545,72.26630328,17.751992832,7.98617096425,NA,0.838402678235,NA,2.032270506,0.86207685746,2.13552706712
"328",2010-06-20 00:00:00,"10C3050",6,3.945,77.224,26.68892285,6.921819696,2.406004874,2.497159241,179.3643623,224.837262,80.704512,5.6355588,NA,0.633,0.000113501081567232,189,NA,331.379350528232,311.1773328,1.06492123814563,6.2880110821015,1.06492123814563,39.6686280077474,"Linear",79.2986992504093,"Valid",-126.1774117,0.0536120944171222,"(3.21,3.98]",20.2020177282315,20.1484056338144,0.68,5,4137,12.6,260,14.61,2010,121.967766364,152.88933816,54.87906816,18.148467538,NA,1.69806828388,NA,3.832179984,1.63608331432,4.70683739328
"329",2010-06-20 06:00:00,"10C3052",6,4.211,41.748,19.20277421,5.191632208,1.037731786,1.546410997,94.47263093,111.601446,50.3225856,2.9672712,NA,1.117,6.15176872709868e-05,975,NA,182.968867401987,164.8913028,1.10963322076431,10.3935811860783,1.10963322076431,21.5004317012099,"Linear",42.780857837042,"Valid",-67.45140067,0.0989151408540964,"(3.98,4.76]",18.0775646019868,17.9786494611327,1.15,5,3552,5.6,250,13.84,2010,108.6435255695,128.3416629,57.87097344,22.0831903415,NA,1.77837264655,NA,3.41236188,1.1933915539,5.9703770392
"330",2010-06-20 09:00:00,"10C3053",6,4.331,42.042,20.29350408,6.509885968,1.788072286,2.221950721,128.7665135,124.026822,58.5720576,3.568059,NA,0.68,4.66659380314288e-05,1313,NA,206.245864586429,186.1669386,1.10785441355713,10.2335733306284,1.10785441355713,16.3097453419844,"Linear",41.9628485765505,"Valid",-53.8323661,0.130395550976169,"(3.98,4.76]",20.0789259864288,19.9485304354526,0.4,0,2317,12.9,283,12.64,2010,51.5066054,49.6107288,23.42882304,8.117401632,NA,0.8887802884,NA,1.4272236,0.7152289144,2.6039543872
"331",2010-06-20 18:00:00,"10C3055",6,4.534,23.52,11.66712179,4.202941888,0.55220711,1.97173093,68.20707926,41.923152,22.7695104,1.3905558,NA,0.44,2.92415237784334e-05,36,NA,115.842604756433,66.0832182,1.75298067969143,54.7029396352924,1.75298067969143,10.2199125605625,"Linear",21.4119021317655,"Invalid",3.51441686,0.208095540695312,"(3.98,4.76]",49.7593865564334,49.551291015738,0.44,0,1202.33333333333,12.7333333333333,307.333333333333,12.6,2010,30.0111148744,18.44618688,10.018584576,5.1335335876,NA,0.8675616092,NA,0.611844552,0.2429711284,1.84929443072
"332",2010-06-20 21:00:00,"10C3056",6,4.67,16.464,7.304352013,2.225643536,0.287391286,1.221148288,44.1958732,20.353632,14.7942144,0.959004,NA,0.667,2.13796208950223e-05,1320,NA,76.6140292180223,36.1068504,2.12186962776522,71.8716513840012,2.12186962776522,7.4721775028103,"Linear",14.1371128359804,"Valid",9.0480268,0.284618269486932,"(3.98,4.76]",40.5071788180223,40.2225605485354,0.76,0,1603,7.2,320,12.06,2010,33.588863632,15.46876032,11.243602944,5.55130752988,NA,0.92807269888,NA,0.72884304,0.21841737736,1.69148908736
"333",2010-06-21 00:00:00,"10C3057",6,4.756,15.778,11.07217822,2.637577264,0.50805664,0.920899885,48.42843271,16.8642,16.8311808,1.1649078,NA,0.72,1.75388050184176e-05,1331,NA,81.1059497374176,34.8602886,2.3266000654228,79.7571117256737,2.3266000654228,6.12981235393695,"Linear",13.2231798155455,"Valid",14.73305191,0.346946710168565,"(3.98,4.76]",46.2456611374176,45.898714427249,0.76,5.84,1739,8.5,309,11.95,2010,36.8056088596,12.816792,12.791697408,8.4148554472,NA,0.6998839126,NA,0.885329928,0.3861230464,2.00455872064
"334",2010-06-21 03:00:00,"10C3058",6,4.608,17.346,11.61751821,3.214333856,1.037731786,1.246162594,32.285012,18.767148,14.0329728,1.2213198,NA,0.563,2.46603933723434e-05,1007,NA,74.0611518183434,34.0214406,2.17689640744794,74.0909527102498,2.17689640744794,8.61880748363402,"Linear",14.5959642165806,"Valid",-0.515108799999997,0.246753188789448,"(3.98,4.76]",40.0397112183434,39.792958029554,0.59,0,1275,9.5,303,10.6,2010,19.04815708,11.07261732,8.279453952,6.8543357439,NA,0.73523593046,NA,0.720578682,0.61226175374,1.89645697504
